group,type,renewal_status,user_device,order_status,insurance_company_id,payment_method,price,date,voucher
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,3.53E+06,2022-10-18 14:38:48,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,revoked,24,credit,5.62E+06,2022-10-18 17:30:00,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,7.02E+06,2022-10-20 13:27:09,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,27,credit,1.10E+07,2022-10-21 21:11:42,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,done,27,cash,9.14E+06,2022-10-23 09:50:49,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,7.22E+06,2022-10-23 14:20:38,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,5.36E+06,2022-10-24 12:26:20,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,8.84E+06,2022-10-24 18:51:14,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,done,24,credit,5.19E+06,2022-10-25 22:41:34,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,60,credit,8.85E+06,2022-09-20 09:58:35,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,30,credit,8.36E+06,2022-09-17 00:49:54,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_desktop,done,66,cash,6.98E+06,2022-09-23 14:41:21,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,39,cash,9.83E+06,2022-09-19 12:44:02,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,cash,8.93E+06,2022-09-20 21:57:33,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,done,66,credit,9.18E+06,2022-09-20 12:05:52,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,application,done,27,cash,6.62E+06,2022-09-20 16:36:23,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,6.85E+06,2022-09-20 18:19:24,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_desktop,done,63,credit,9.62E+06,2022-09-23 19:02:07,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,15,cash,4.64E+06,2022-09-25 19:58:01,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,60,cash,5.90E+06,2022-09-27 11:13:41,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,9.61E+06,2022-09-26 09:24:27,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,done,24,credit,5.09E+06,2022-09-28 12:44:05,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,63,cash,4.60E+06,2022-10-02 13:17:35,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,54,cash,2942343.333,2022-09-29 18:11:28,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,6.99E+06,2022-10-01 09:35:19,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,9.46E+06,2022-10-01 09:24:24,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,30,cash,4.43E+06,2022-10-02 18:53:32,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,4.03E+06,2022-10-05 12:42:06,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,cash,6.78E+06,2022-10-06 20:48:34,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,30,cash,7.31E+06,2022-10-24 15:58:36,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,7.12E+06,2022-10-10 20:09:31,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,8.23E+06,2022-10-11 10:11:49,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,30,credit,3.46E+06,2022-10-14 04:59:41,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,7.49E+06,2022-10-14 22:04:06,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,66,credit,7.12E+06,2022-10-15 15:39:57,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,7.18E+06,2022-10-16 10:44:26,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,cash,2820853.333,2022-10-18 03:19:34,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,63,cash,9.58E+06,2022-10-18 13:25:19,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,cash,9.98E+06,2022-10-21 21:10:04,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,27,cash,9.50E+06,2022-10-22 11:05:38,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,7.82E+06,2022-10-24 00:25:36,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,24,credit,9.36E+06,2022-09-16 10:52:42,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,revoked,15,cash,1860436.667,2022-09-29 18:48:30,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,60,credit,3.79E+06,2022-09-22 09:45:14,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,done,63,credit,5.80E+06,2022-09-22 18:16:13,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,60,cash,2526103.333,2022-10-03 16:41:49,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,30,cash,8.27E+06,2022-09-23 22:26:27,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,66,cash,2359850,2022-09-26 19:43:29,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,27,cash,5.93E+06,2022-09-27 02:20:48,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,9.41E+06,2022-09-27 08:15:59,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,9.17E+06,2022-09-28 17:58:38,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,15,cash,2459223.333,2022-10-01 21:11:31,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,24,credit,8.66E+06,2022-10-13 14:29:48,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,6.05E+06,2022-10-15 09:17:57,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,9.02E+06,2022-10-17 10:01:53,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,7.63E+06,2022-10-17 23:26:19,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,7.22E+06,2022-10-21 12:58:15,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,15,cash,4.51E+06,2022-10-22 10:12:15,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,credit,8.70E+06,2022-10-22 13:00:58,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,5.21E+06,2023-02-02 00:43:21,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,1.46E+07,2022-10-23 21:47:14,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,revoked,30,cash,4.65E+06,2022-10-24 12:55:21,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,27,cash,3.99E+06,2022-10-25 19:06:42,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,66,cash,6.19E+06,2022-09-16 20:49:16,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,9.76E+06,2022-09-16 23:50:34,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,6.20E+06,2022-09-17 12:03:38,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,69,credit,6.65E+06,2022-12-04 16:57:09,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,66,credit,5.93E+06,2022-09-19 07:53:59,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,6.93E+06,2022-09-19 17:27:41,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,9.38E+06,2022-09-21 09:40:30,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,3350840,2022-09-22 11:35:40,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,credit,6.75E+06,2022-09-24 15:08:17,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,39,cash,9.89E+06,2022-09-24 15:10:25,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_desktop,done,27,cash,4.70E+06,2022-10-06 10:41:24,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,39,cash,4.83E+06,2022-09-25 13:16:08,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,done,60,credit,3.95E+06,2022-09-29 10:46:21,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,1.14E+07,2022-10-06 00:28:59,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,39,cash,7.59E+06,2022-09-29 14:42:33,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,60,cash,6.42E+06,2022-09-30 12:19:14,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,cash,6.35E+06,2022-10-02 12:45:24,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,7.34E+06,2022-10-03 21:19:37,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,60,credit,3.87E+06,2022-10-04 10:54:36,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,33,cash,7.75E+06,2022-10-07 08:14:59,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,63,credit,8.20E+06,2022-10-06 12:33:04,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,66,credit,3.87E+06,2022-10-07 09:25:18,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,24,credit,7.54E+06,2022-10-07 12:45:33,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,4.19E+06,2022-10-10 22:29:25,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,5.54E+06,2022-10-11 13:37:43,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,7.07E+06,2022-10-12 02:10:01,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,63,credit,1.00E+07,2022-10-13 10:40:37,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,done,27,cash,6.34E+06,2022-10-13 11:53:48,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,done,30,cash,7.11E+06,2022-10-13 19:30:41,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,6.89E+06,2022-10-14 12:55:45,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,27,cash,9.14E+06,2022-10-14 13:22:26,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,39,cash,7.02E+06,2022-10-14 18:45:10,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,5.48E+06,2022-10-16 23:31:56,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,30,cash,5.96E+06,2022-10-17 10:53:51,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,3118376.667,2022-10-17 21:59:39,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,27,cash,4.83E+06,2022-10-18 00:16:32,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,39,cash,4.78E+06,2022-10-19 19:10:16,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,7.18E+06,2022-10-19 22:24:42,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,30,credit,8.69E+06,2022-11-17 15:50:55,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,done,30,credit,6.52E+06,2022-10-22 10:35:13,1
